Date,XOM,CVX
2022-06-02,156.0034637451172,88.12174224853516
2022-06-03,157.42166137695312,89.4029312133789
2022-06-06,156.7391357421875,89.17735290527344
2022-06-07,159.7262725830078,93.26453399658203
2022-06-08,160.5506134033203,94.36524963378906
2022-06-09,157.35076904296875,92.3261947631836
2022-06-10,155.47161865234375,90.63899993896484
2022-06-13,148.3185272216797,86.47966766357422
2022-06-14,148.51351928710938,86.70523834228516
2022-06-15,145.59732055664062,85.613525390625
2022-06-16,137.8148651123047,82.45569610595703
2022-06-17,131.52154541015625,77.70088195800781
2022-06-21,137.02598571777344,82.53689575195312
2022-06-22,131.06948852539062,79.27078247070312
2022-06-23,126.24757385253906,76.87985229492188
2022-06-24,128.32171630859375,78.40464782714844
2022-06-27,130.8035888671875,80.32640075683594
2022-06-28,132.90431213378906,82.55491638183594
2022-06-29,130.2805938720703,79.50537109375
2022-06-30,128.3305206298828,77.26780700683594
2022-07-01,129.86402893066406,78.99109649658203
2022-07-05,126.4514389038086,76.51895141601562
2022-07-06,124.78504180908203,75.13853454589844
2022-07-07,127.2137222290039,77.53848266601562
2022-07-08,126.54893493652344,77.66481018066406
2022-07-11,125.4321060180664,77.26780700683594
2022-07-12,123.13636779785156,76.23926544189453
2022-07-13,122.3120346069336,76.5459976196289
2022-07-14,120.49495697021484,75.01221466064453
2022-07-15,122.01063537597656,76.27535247802734
2022-07-18,123.72138977050781,77.6828384399414
2022-07-19,128.1798858642578,79.64067840576172
2022-07-20,129.87289428710938,80.51587677001953
2022-07-21,128.88014221191406,79.1715316772461
2022-07-22,127.8075942993164,78.5670394897461
2022-07-25,131.6101837158203,81.18352508544922
2022-07-26,130.58201599121094,80.86773681640625
2022-07-27,132.30154418945312,82.61807250976562
2022-07-28,133.3031768798828,83.5834732055664
2022-07-29,145.17184448242188,87.45409393310547
2022-08-01,142.27333068847656,85.24362182617188
2022-08-02,141.0590362548828,84.87369537353516
2022-08-03,137.70849609375,82.1218490600586
2022-08-04,133.96795654296875,78.66629028320312
2022-08-05,136.1839141845703,79.80310821533203
2022-08-08,135.9800567626953,80.25422668457031
2022-08-09,137.7528533935547,81.73388671875
2022-08-10,138.1162567138672,82.50982666015625
2022-08-11,141.48448181152344,84.89665222167969
2022-08-12,141.6883544921875,85.63456726074219
2022-08-15,138.99375915527344,84.10408782958984
2022-08-16,138.6392059326172,83.32061767578125
2022-08-17,139.7826385498047,83.9947509765625
2022-08-18,142.23338317871094,85.98075866699219
2022-08-19,141.04379272460938,85.70745086669922
2022-08-22,140.33718872070312,85.6436767578125
2022-08-23,144.88987731933594,89.27859497070312
2022-08-24,145.9632110595703,89.8069839477539
2022-08-25,147.2422332763672,90.27159118652344
2022-08-26,146.1599578857422,89.16015625
2022-08-29,147.2511749267578,91.20993041992188
2022-08-30,143.66445922851562,87.73899841308594
2022-08-31,141.37474060058594,87.08306884765625
2022-09-01,139.12074279785156,85.51614379882812
2022-09-02,141.1869354248047,87.08306884765625
2022-09-06,140.53395080566406,86.50001525878906
2022-09-07,138.73614501953125,85.76211547851562
2022-09-08,139.48748779296875,86.46358489990234
2022-09-09,143.0830841064453,87.9120864868164
2022-09-12,145.3460235595703,88.92329406738281
2022-09-13,142.5822296142578,86.84620666503906
2022-09-14,146.03475952148438,88.97798156738281
2022-09-15,143.66445922851562,86.39071655273438
2022-09-16,139.9346923828125,84.91487884521484
2022-09-19,140.33718872070312,84.90576171875
2022-09-20,139.7826385498047,84.2134017944336
2022-09-21,138.6466827392578,82.85598754882812
2022-09-22,138.5393829345703,82.50982666015625
2022-09-23,129.4876708984375,78.11875915527344
2022-09-26,126.07986450195312,76.50630187988281
2022-09-27,126.13351440429688,78.10965728759766
2022-09-28,130.39105224609375,80.9520034790039
2022-09-29,129.4876708984375,80.78801727294922
2022-09-30,128.50376892089844,79.5399398803711
2022-10-03,135.7129364013672,83.73966979980469
2022-10-04,140.9901123046875,86.79154968261719
2022-10-05,141.7951202392578,90.29893493652344
2022-10-06,144.3800506591797,92.97728729248047
2022-10-07,143.1367645263672,92.03895568847656
2022-10-10,140.5518341064453,90.0438461303711
2022-10-11,140.57867431640625,89.27859497070312
2022-10-12,140.99908447265625,89.67031860351562
2022-10-13,147.83258056640625,92.80420684814453
2022-10-14,143.23513793945312,90.36270141601562
2022-10-17,144.2816619873047,91.6654281616211
2022-10-18,145.54283142089844,91.82942199707031
2022-10-19,150.2654571533203,94.55332946777344
2022-10-20,151.12413024902344,94.68087005615234
2022-10-21,154.9075469970703,96.4391098022461
2022-10-24,154.85389709472656,97.11324310302734
2022-10-25,156.46388244628906,96.45732879638672
2022-10-26,158.39588928222656,97.6052017211914
2022-10-27,159.12037658691406,97.97872161865234
2022-10-28,160.9807891845703,100.8483657836914
2022-10-31,161.8036651611328,100.9485855102539
2022-11-01,162.98434448242188,101.95069122314453
2022-11-02,159.65704345703125,99.85538482666016
2022-11-03,162.00941467285156,101.21278381347656
2022-11-04,164.0576629638672,102.31509399414062
2022-11-07,166.01649475097656,103.52672576904297
2022-11-08,165.7749786376953,103.85469818115234
2022-11-09,159.1471710205078,99.20856475830078
2022-11-10,162.16143798828125,100.66617584228516
2022-11-11,166.77674865722656,103.80913543701172
2022-11-14,166.8572540283203,104.11219787597656
2022-11-15,168.1988983154297,104.81011962890625
2022-11-16,165.4619140625,103.68975830078125
2022-11-17,165.93060302734375,103.82749938964844
2022-11-18,164.93914794921875,102.92754364013672
2022-11-21,163.3617401123047,101.90818786621094
2022-11-22,167.5530548095703,104.8560562133789
2022-11-23,166.06585693359375,104.33258819580078
2022-11-25,165.5791015625,103.96526336669922
2022-11-28,160.76583862304688,100.84290313720703
2022-11-29,163.17247009277344,101.51329040527344
2022-11-30,165.22756958007812,102.24796295166016
2022-12-01,164.48846435546875,101.75205993652344
2022-12-02,163.17247009277344,100.88883209228516
2022-12-05,159.14341735839844,98.12462615966797
2022-12-06,155.04226684570312,95.39713287353516
2022-12-07,155.50196838378906,95.1859359741211
2022-12-08,156.42132568359375,95.8930435180664
2022-12-09,151.42784118652344,95.08489990234375
2022-12-12,153.0051727294922,97.42668151855469
2022-12-13,156.4123077392578,98.49195861816406
2022-12-14,155.3306884765625,97.7664566040039
2022-12-15,154.1679229736328,96.82976531982422
2022-12-16,152.0767822265625,96.15017700195312
2022-12-19,153.1223602294922,96.58179473876953
2022-12-20,155.6371307373047,97.97769165039062
2022-12-21,157.4668731689453,99.23580932617188
2022-12-22,155.10536193847656,97.23383331298828
2022-12-23,159.9005584716797,99.80517578125
2022-12-27,161.91058349609375,101.1918716430664
2022-12-28,159.52195739746094,99.52967071533203
2022-12-29,160.72979736328125,100.28271484375
2022-12-30,161.78439331054688,101.29289245605469
2023-01-03,156.82693481445312,97.8124008178711
2023-01-04,155.159423828125,98.09707641601562
2023-01-05,157.95362854003906,100.29190063476562
2023-01-06,159.14341735839844,101.50410461425781
2023-01-09,157.89955139160156,99.6123275756836
2023-01-10,158.67469787597656,101.10003662109375
2023-01-11,157.91757202148438,102.27550506591797
2023-01-12,159.61212158203125,103.97444152832031
2023-01-13,160.04476928710938,103.91017150878906
2023-01-17,162.6857452392578,103.70812225341797
2023-01-18,159.747314453125,101.57757568359375
2023-01-19,161.34271240234375,102.22959899902344
2023-01-20,163.0552978515625,104.09381866455078
2023-01-23,162.8389892578125,103.55200958251953
2023-01-24,162.99220275878906,104.51627349853516
2023-01-25,161.4148406982422,103.96526336669922
2023-01-26,169.265625,108.14370727539062
2023-01-27,161.74832153320312,106.16928100585938
2023-01-30,157.0161895751953,104.28667449951172
2023-01-31,156.85397338867188,106.53661346435547
2023-02-01,154.45635986328125,105.37032318115234
2023-02-02,152.33816528320312,102.07349395751953
2023-02-03,152.7347869873047,102.78059387207031
2023-02-06,152.90603637695312,102.60611724853516
2023-02-07,156.91708374023438,105.53561401367188
2023-02-08,153.2305145263672,104.6172866821289
2023-02-09,151.82440185546875,105.01216888427734
2023-02-10,155.00619506835938,109.43856048583984
2023-02-13,154.140869140625,109.01288604736328
2023-02-14,155.3217010498047,107.73580932617188
2023-02-15,153.6848907470703,107.41192626953125
2023-02-16,151.4661407470703,107.0972900390625
2023-02-17,148.0834503173828,102.97923278808594
2023-02-21,146.4011993408203,102.87742614746094
2023-02-22,145.8101348876953,101.54484558105469
2023-02-23,147.24688720703125,102.47952270507812
2023-02-24,147.68336486816406,102.48876190185547
2023-02-27,148.05618286132812,102.30368041992188
2023-02-28,146.1920623779297,101.71142578125
2023-03-01,147.35597229003906,102.61832427978516
2023-03-02,147.8197479248047,103.09027862548828
2023-03-03,150.00210571289062,104.39509582519531
2023-03-06,151.10240173339844,105.32050323486328
2023-03-07,149.1564483642578,103.28461456298828
2023-03-08,148.21075439453125,101.77619934082031
2023-03-09,145.9556121826172,100.9896011352539
2023-03-10,145.1917724609375,99.74030303955078
2023-03-13,144.31883239746094,98.59280395507812
2023-03-14,146.18295288085938,98.96296691894531
2023-03-15,139.8540802001953,94.03981018066406
2023-03-16,140.29965209960938,93.49382019042969
2023-03-17,138.52647399902344,92.39258575439453
2023-03-20,140.56333923339844,94.8078842163086
2023-03-21,144.8644256591797,99.05550384521484
2023-03-22,141.91824340820312,96.78826141357422
2023-03-23,140.50877380371094,95.69628143310547
2023-03-24,141.9091339111328,95.80734252929688
2023-03-27,143.3549346923828,97.90799713134766
2023-03-28,145.02813720703125,99.12953186035156
2023-03-29,146.27386474609375,100.832275390625
2023-03-30,147.66514587402344,101.32274627685547
2023-03-31,148.36534118652344,101.4800796508789
2023-04-03,154.53964233398438,107.46745300292969
2023-04-04,153.71217346191406,106.44023895263672
2023-04-05,154.47601318359375,108.26329803466797
2023-04-06,152.44821166992188,106.46802520751953
2023-04-10,153.03016662597656,105.99605560302734
2023-04-11,153.8758544921875,106.74562072753906
2023-04-12,154.42144775390625,106.63459014892578
2023-04-13,156.485595703125,107.13431549072266
2023-04-14,156.80386352539062,107.39342498779297
2023-04-17,155.4217071533203,106.14410400390625
2023-04-18,155.05795288085938,108.21702575683594
2023-04-19,155.2034454345703,107.87462615966797
2023-04-20,154.44873046875,107.01399993896484
2023-04-21,153.78489685058594,107.35639953613281
2023-04-24,155.93092346191406,109.3830337524414
2023-04-25,153.66668701171875,107.82835388183594
2023-04-26,150.92962646484375,106.83816528320312
2023-04-27,151.8116912841797,108.115234375
2023-04-28,153.29388427734375,109.51258850097656
2023-05-01,152.07537841796875,106.11634063720703
2023-05-02,145.52825927734375,101.88723754882812
2023-05-03,142.60931396484375,99.87911224365234
2023-05-04,142.05462646484375,98.1301040649414
2023-05-05,145.68283081054688,100.57317352294922
2023-05-08,145.10995483398438,100.9710922241211
2023-05-09,144.691650390625,100.99886322021484
2023-05-10,142.84571838378906,99.70330047607422
2023-05-11,142.05462646484375,97.89874267578125
2023-05-12,142.41836547851562,97.88949584960938
2023-05-15,142.94577026367188,98.076171875
2023-05-16,139.59033203125,95.69590759277344
2023-05-17,141.5908966064453,97.84281921386719
2023-05-18,141.4163818359375,98.72958374023438
2023-05-19,142.53665161132812,99.18698120117188
2023-05-22,139.9747772216797,97.98284149169922
2023-05-23,144.024169921875,99.3176498413086
2023-05-24,144.40982055664062,100.4284439086914
2023-05-25,141.92144775390625,98.62690734863281
2023-05-26,141.48069763183594,97.98284149169922
2023-05-30,140.59918212890625,97.11473846435547
2023-05-31,138.30360412597656,95.3785400390625
2023-06-01,139.71768188476562,96.4800033569336
2023-06-02,143.48240661621094,98.72025299072266
2023-06-05,142.7937469482422,98.28153228759766
2023-06-06,143.05084228515625,99.08428955078125
2023-06-07,146.760498046875,101.3058853149414
2023-06-08,146.21875,100.98849487304688
2023-06-09,145.8697967529297,100.24175262451172
2023-06-12,144.4649658203125,99.33631134033203
2023-06-13,145.54844665527344,99.35498809814453
2023-06-14,144.24452209472656,98.16018676757812
2023-06-15,145.33721923828125,98.84159851074219
2023-06-16,144.40061950683594,98.13219451904297
2023-06-20,141.11338806152344,95.88259887695312
2023-06-21,142.2152862548828,96.95606231689453
2023-06-22,140.15843200683594,96.42398834228516
2023-06-23,138.97393798828125,95.58390808105469
2023-06-26,141.4163818359375,97.34809112548828
2023-06-27,140.9756622314453,97.59078979492188
2023-06-28,142.25198364257812,98.38420867919922
2023-06-29,143.46408081054688,99.59767150878906
2023-06-30,144.4832763671875,100.11107635498047
2023-07-03,144.35475158691406,100.30708312988281
2023-07-05,143.52833557128906,99.79371643066406
2023-07-06,140.3788299560547,96.06928253173828
2023-07-07,141.60922241210938,96.29332733154297
2023-07-10,142.55502319335938,97.72147369384766
2023-07-11,145.19033813476562,98.91626739501953
2023-07-12,146.5860595703125,99.40165710449219
2023-07-13,144.6302032470703,97.58145904541016
2023-07-14,141.02154541015625,94.2210922241211
2023-07-17,140.89300537109375,94.63179779052734
2023-07-18,141.1776885986328,94.2024154663086
2023-07-19,142.04080200195312,94.8558349609375
2023-07-20,143.6109619140625,96.52667236328125
2023-07-21,145.71372985839844,96.9747314453125
2023-07-24,148.58778381347656,98.49623107910156
2023-07-25,149.26727294921875,98.64557647705078
2023-07-26,148.14703369140625,98.09484100341797
2023-07-27,146.60440063476562,98.40287017822266
2023-07-28,145.8789825439453,97.22673797607422
2023-07-31,150.27731323242188,100.10174560546875
2023-08-01,149.02854919433594,99.52301025390625
2023-08-02,146.66868591308594,98.28153228759766
2023-08-03,146.6135711669922,99.9897232055664
2023-08-04,146.2830047607422,100.2697525024414
2023-08-07,146.8155975341797,100.06438446044922
2023-08-08,146.59518432617188,100.55912017822266
2023-08-09,146.78805541992188,102.2673110961914
2023-08-10,147.67874145507812,102.79003143310547
2023-08-11,150.7272186279297,104.38619995117188
2023-08-14,150.6170654296875,104.47021484375
2023-08-15,146.21875,101.78812408447266
2023-08-16,145.65863037109375,100.07533264160156
2023-08-17,148.09677124023438,102.01397705078125
2023-08-18,149.1628875732422,103.55735778808594
2023-08-21,148.66224670410156,102.30571746826172
2023-08-22,147.43856811523438,101.73165130615234
2023-08-23,147.63323974609375,100.8376235961914
2023-08-24,146.4188232421875,100.0847396850586
2023-08-25,147.51272583007812,101.87281799316406
2023-08-28,148.52322387695312,102.72920227050781
2023-08-29,148.29144287109375,103.34091186523438
2023-08-30,148.49539184570312,104.34786224365234
2023-08-31,149.34829711914062,104.63961029052734
2023-09-01,152.3148651123047,106.83235168457031
2023-09-05,154.31732177734375,106.84175872802734
2023-09-06,154.47491455078125,107.76403045654297
2023-09-07,154.4841766357422,107.23700714111328
2023-09-08,155.01258850097656,108.79923248291016
2023-09-11,151.81427001953125,107.43463897705078
2023-09-12,154.6417694091797,110.56846618652344
2023-09-13,154.0762481689453,109.58033752441406
2023-09-14,155.0311279296875,111.53778076171875
2023-09-15,154.35438537597656,109.82501220703125
2023-09-18,155.02186584472656,110.70964050292969
2023-09-19,155.0033416748047,110.41790008544922
2023-09-20,154.530517578125,109.54267883300781
2023-09-21,153.1399383544922,107.99930572509766
2023-09-22,154.1504364013672,108.16869354248047
2023-09-25,156.4031524658203,109.38270568847656
2023-09-26,155.55955505371094,109.55209350585938
2023-09-27,158.56321716308594,113.11881256103516
2023-09-28,158.1460418701172,112.43183135986328
2023-09-29,156.3197021484375,110.65316009521484
2023-10-02,154.39146423339844,108.81803894042969
2023-10-03,154.75302124023438,109.00626373291016
2023-10-04,151.1467742919922,104.93134307861328
2023-10-05,151.9440460205078,102.56922912597656
2023-10-06,150.39584350585938,100.85643768310547
2023-10-09,154.55833435058594,104.38551330566406
2023-10-10,154.39146423339844,103.94319915771484
2023-10-11,149.34829711914062,100.21649169921875
2023-10-12,149.4687957763672,100.19766998291016
2023-10-13,152.0923614501953,103.39737701416016
2023-10-16,153.33462524414062,103.47264862060547
2023-10-17,155.3648681640625,104.82782745361328
2023-10-18,156.5978546142578,106.29592895507812
2023-10-19,156.76473999023438,106.36180877685547
2023-10-20,154.66030883789062,104.53609466552734
2023-10-23,148.95892333984375,103.00211334228516
2023-10-24,145.222900390625,102.00456237792969
2023-10-25,144.4998016357422,102.19277954101562
2023-10-26,143.46151733398438,101.26110076904297
2023-10-27,133.8201446533203,99.33187866210938
2023-10-30,135.4332275390625,99.64242553710938
2023-10-31,135.09945678710938,99.61420440673828
2023-11-01,133.4771270751953,99.41657257080078
2023-11-02,137.908447265625,102.68214416503906
2023-11-03,136.84234619140625,101.43050384521484
2023-11-06,136.27684020996094,99.63301849365234
2023-11-07,133.8757781982422,98.07081604003906
2023-11-08,132.0124053955078,96.86621856689453
2023-11-09,131.58595275878906,96.89444732666016
2023-11-10,132.52227783203125,97.6379165649414
2023-11-13,133.49566650390625,98.66370391845703
2023-11-14,134.46910095214844,99.04358673095703
2023-11-15,134.94189453125,98.44527435302734
2023-11-16,132.80606079101562,97.3056411743164
2023-11-17,135.3259735107422,99.67986297607422
2023-11-20,135.25100708007812,99.24301147460938
2023-11-21,134.93252563476562,99.20502471923828
2023-11-22,135.2041778564453,98.77767181396484
2023-11-24,135.73812866210938,99.30949401855469
2023-11-27,135.2322998046875,98.73017120361328
2023-11-28,136.3095703125,98.6731948852539
2023-11-29,134.8107452392578,97.19168090820312
2023-11-30,134.5203399658203,97.5715560913086
2023-12-01,135.65382385253906,97.80899047851562
2023-12-04,135.7100372314453,97.27715301513672
2023-12-05,133.82713317871094,95.38726043701172
2023-12-06,133.5179901123047,94.12417602539062
2023-12-07,133.4149627685547,93.46887969970703
2023-12-08,135.18544006347656,94.54203796386719
2023-12-11,135.22291564941406,94.60851287841797
2023-12-12,133.48988342285156,93.11749267578125
2023-12-13,135.46649169921875,93.9437255859375
2023-12-14,140.45008850097656,96.46991729736328
2023-12-15,139.9067840576172,95.82412719726562
2023-12-18,140.2158966064453,96.53639221191406
2023-12-19,142.05197143554688,97.80899047851562
2023-12-20,140.74986267089844,96.17549896240234
2023-12-21,141.18080139160156,96.61236572265625
2023-12-22,141.49928283691406,96.78331756591797
2023-12-26,142.77330017089844,97.00173950195312
2023-12-27,142.30490112304688,96.5458755493164
2023-12-28,140.3002166748047,95.14984130859375
2023-12-29,139.72879028320312,94.95040130615234
